timestamp,title,process,pid
2024-10-03 21:51:32,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,6170
2024-10-03 21:54:10,JIRA - Google Chrome,chrome.exe,4508
2024-10-03 21:58:37,Kalendarz - Outlook,outlook.exe,2355
2024-10-03 22:12:31,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,6671
2024-10-03 22:24:40,Outlook,outlook.exe,5659
2024-10-03 22:35:07,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,4704
2024-10-03 22:48:58,Kalendarz - Outlook,outlook.exe,5228
2024-10-03 22:52:51,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,3639
2024-10-03 23:02:29,Workday - Google Chrome,chrome.exe,5284
2024-10-03 23:08:28,script.py - Visual Studio Code,code.exe,3441
2024-10-03 23:15:24,Confluence - Google Chrome,chrome.exe,3577
2024-10-03 23:22:08,urgent - Slack,slack.exe,4862
2024-10-03 23:22:58,script.py - Visual Studio Code,code.exe,2202
2024-10-03 23:33:48,Stack Overflow - Google Chrome,chrome.exe,2923
2024-10-03 23:41:51,urgent - Slack,slack.exe,6782
2024-10-03 23:55:53,app.js - Visual Studio Code,code.exe,3016
2024-10-04 00:09:20,Salesforce - Google Chrome,chrome.exe,3932
2024-10-04 00:23:09,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,5060
2024-10-04 00:30:14,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,1536
2024-10-04 00:39:17,app.js - Visual Studio Code,code.exe,1523
2024-10-04 00:49:39,GitHub - Google Chrome,chrome.exe,7101
2024-10-04 01:04:18,Budżet_Q4.xlsx - Excel,excel.exe,1008
2024-10-04 02:46:13,SharePoint - Google Chrome,chrome.exe,5428
2024-10-04 18:47:18,ServiceNow - Google Chrome,chrome.exe,7154
2024-10-04 21:50:27,Kalendarz - Outlook,outlook.exe,4877
2024-10-04 22:04:10,Raport_sprzedaży.xlsx - Excel,excel.exe,3509
2024-10-04 22:08:12,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,5402
2024-10-04 22:09:49,Outlook,outlook.exe,1867
2024-10-04 22:22:08,Analiza_danych.xlsx - Excel,excel.exe,2737
2024-10-04 22:36:56,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,7576
2024-10-04 22:45:09,Kalendarz - Outlook,outlook.exe,2715
2024-10-04 22:50:34,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,5550
2024-10-04 22:51:17,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,6773
2024-10-04 22:57:31,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,1817
2024-10-04 20:12:17,Spotkanie: Review projektu - Microsoft Teams,teams.exe,4309
2024-10-04 20:23:36,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,5815
2024-10-04 20:24:50,Spotkanie: Review projektu - Microsoft Teams,teams.exe,7469
2024-10-04 20:27:05,Czat zespołu - Microsoft Teams,teams.exe,4374
2024-10-04 20:37:35,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,7234
2024-10-04 18:51:33,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,5168
2024-10-04 19:02:44,Microsoft Teams,teams.exe,5996
2024-10-04 19:09:25,Review_Q3.pptx - PowerPoint,powerpnt.exe,5665
2024-10-04 19:16:54,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,7799
2024-10-04 19:18:22,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,5186
2024-10-04 19:31:52,Review_Q3.pptx - PowerPoint,powerpnt.exe,2501
2024-10-04 21:44:30,Czat zespołu - Microsoft Teams,teams.exe,3796
2024-10-04 21:58:36,Microsoft Teams,teams.exe,3178
2024-10-04 22:08:30,Review_Q3.pptx - PowerPoint,powerpnt.exe,4728
2024-10-04 22:14:53,Microsoft Teams,teams.exe,3152
2024-10-04 22:25:21,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,4402
2024-10-04 22:27:34,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,2714
2024-10-04 22:41:32,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,2798
2024-10-04 22:43:52,Czat zespołu - Microsoft Teams,teams.exe,7819
2024-10-04 22:54:38,Review_Q3.pptx - PowerPoint,powerpnt.exe,3069
2024-10-04 18:56:10,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,1550
2024-10-04 19:05:17,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,6882
2024-10-04 22:19:34,Review_Q3.pptx - PowerPoint,powerpnt.exe,1900
2024-10-04 22:21:32,Czat zespołu - Microsoft Teams,teams.exe,1281
2024-10-04 22:26:08,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,1700
2024-10-04 19:30:32,SharePoint - Google Chrome,chrome.exe,1751
2024-10-04 19:45:04,Analiza_danych.xlsx - Excel,excel.exe,5337
2024-10-04 19:57:31,GitHub - Google Chrome,chrome.exe,2338
2024-10-04 19:58:38,GitHub - Google Chrome,chrome.exe,2523
2024-10-04 20:00:38,script.py - Visual Studio Code,code.exe,1424
2024-10-04 20:01:08,Stack Overflow - Google Chrome,chrome.exe,7429
2024-10-04 20:14:19,random - Slack,slack.exe,7960
2024-10-04 20:23:16,app.js - Visual Studio Code,code.exe,4451
2024-10-04 20:27:26,ServiceNow - Google Chrome,chrome.exe,6772
2024-10-04 20:33:35,project-alpha - Slack,slack.exe,6618
2024-10-04 20:35:08,config.yaml - Visual Studio Code,code.exe,4856
2024-10-04 20:44:20,Confluence - Google Chrome,chrome.exe,6455
2024-10-04 20:53:20,project-alpha - Slack,slack.exe,5889
2024-10-04 20:55:39,database.sql - Visual Studio Code,code.exe,7056
2024-10-04 21:01:06,Workday - Google Chrome,chrome.exe,3499
2024-10-04 21:06:45,general - Slack,slack.exe,6311
2024-10-04 21:21:43,script.py - Visual Studio Code,code.exe,2710
2024-10-04 21:26:16,Confluence - Google Chrome,chrome.exe,1219
2024-10-04 21:28:28,KPI_dashboard.xlsx - Excel,excel.exe,4029
2024-10-04 21:38:13,Salesforce - Google Chrome,chrome.exe,3937
2024-10-04 21:49:27,Power BI - Google Chrome,chrome.exe,3832
2024-10-04 21:53:50,Budżet_Q4.xlsx - Excel,excel.exe,2250
2024-10-04 22:03:23,Salesforce - Google Chrome,chrome.exe,5296
2024-10-04 22:18:00,Analiza_danych.xlsx - Excel,excel.exe,1422
2024-10-04 19:19:22,ServiceNow - Google Chrome,chrome.exe,5163
2024-10-04 19:29:11,KPI_dashboard.xlsx - Excel,excel.exe,2307
2024-10-04 19:36:03,Salesforce - Google Chrome,chrome.exe,4101
2024-10-04 19:41:24,Spotkanie: Review projektu - Microsoft Teams,teams.exe,3940
2024-10-04 19:49:29,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,3422
2024-10-04 19:50:39,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,2607
2024-10-04 19:57:14,Spotkanie: Review projektu - Microsoft Teams,teams.exe,4598
2024-10-04 20:01:32,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,2640
2024-10-04 20:06:42,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,4344
2024-10-04 20:19:33,Czat zespołu - Microsoft Teams,teams.exe,1149
2024-10-04 20:30:18,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,4557
2024-10-04 20:44:42,Spotkanie: Review projektu - Microsoft Teams,teams.exe,7497
2024-10-04 20:56:53,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,4897
2024-10-04 18:02:13,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,7614
2024-10-04 18:06:46,Microsoft Teams,teams.exe,1424
2024-10-04 18:10:06,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,6010
2024-10-04 18:22:43,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,5463
2024-10-04 18:37:21,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,2089
2024-10-04 18:47:28,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,4043
2024-10-04 18:55:31,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,2007
2024-10-04 18:59:48,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,6509
2024-10-04 19:11:40,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,7974
2024-10-04 19:14:06,Review_Q3.pptx - PowerPoint,powerpnt.exe,4000
2024-10-04 19:22:19,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,5353
2024-10-04 19:30:25,config.yaml - Visual Studio Code,code.exe,6107
2024-10-04 19:42:33,ServiceNow - Google Chrome,chrome.exe,2035
2024-10-04 19:56:22,urgent - Slack,slack.exe,7717
2024-10-04 20:07:55,script.py - Visual Studio Code,code.exe,4323
2024-10-04 21:22:21,Confluence - Google Chrome,chrome.exe,4667
2024-10-04 22:46:16,random - Slack,slack.exe,3484
2024-10-04 22:54:39,app.js - Visual Studio Code,code.exe,6074
2024-10-04 22:57:20,SharePoint - Google Chrome,chrome.exe,1017
2024-10-04 23:11:51,Confluence - Google Chrome,chrome.exe,2799
2024-10-04 23:16:26,Budżet_Q4.xlsx - Excel,excel.exe,6335
2024-10-04 23:17:03,Workday - Google Chrome,chrome.exe,1145
2024-10-04 23:24:38,Stack Overflow - Google Chrome,chrome.exe,1875
2024-10-04 23:33:30,KPI_dashboard.xlsx - Excel,excel.exe,4061
2024-10-04 23:46:08,Confluence - Google Chrome,chrome.exe,4099
2024-10-04 23:48:30,SharePoint - Google Chrome,chrome.exe,3091
2024-10-04 23:52:52,Analiza_danych.xlsx - Excel,excel.exe,6425
2024-10-05 00:05:21,Outlook,outlook.exe,4995
2024-10-05 00:12:02,Analiza_danych.xlsx - Excel,excel.exe,1973
2024-10-05 00:26:09,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,1493
2024-10-05 00:31:11,config.yaml - Visual Studio Code,code.exe,2266
2024-10-05 00:42:54,GitHub - Google Chrome,chrome.exe,2950
2024-10-05 00:47:32,random - Slack,slack.exe,1024
2024-10-05 00:57:39,config.yaml - Visual Studio Code,code.exe,2908
2024-10-05 00:58:22,Stack Overflow - Google Chrome,chrome.exe,3447
2024-10-05 01:12:58,random - Slack,slack.exe,5594
2024-10-05 01:21:25,script.py - Visual Studio Code,code.exe,2695
2024-10-05 01:31:47,Power BI - Google Chrome,chrome.exe,7310
2024-10-05 01:38:57,general - Slack,slack.exe,1347
2024-10-05 01:39:57,app.js - Visual Studio Code,code.exe,5899
2024-10-05 01:50:14,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,3395
2024-10-05 02:01:36,Review_Q3.pptx - PowerPoint,powerpnt.exe,4915
2024-10-05 02:11:41,Czat zespołu - Microsoft Teams,teams.exe,4641
2024-10-05 02:26:06,config.yaml - Visual Studio Code,code.exe,7034
2024-10-05 02:34:21,Stack Overflow - Google Chrome,chrome.exe,2582
2024-10-05 02:48:25,Spotkanie: Review - Outlook,outlook.exe,7817
2024-10-05 03:01:12,KPI_dashboard.xlsx - Excel,excel.exe,1125
2024-10-05 03:15:03,Skrzynka odbiorcza - Outlook,outlook.exe,4316
2024-10-05 03:21:08,app.js - Visual Studio Code,code.exe,4853
2024-10-05 04:38:46,Power BI - Google Chrome,chrome.exe,5869
2024-10-05 04:50:03,general - Slack,slack.exe,7121
2024-10-05 04:59:23,database.sql - Visual Studio Code,code.exe,3755
2024-10-05 05:00:56,JIRA - Google Chrome,chrome.exe,7077
2024-10-05 05:15:48,urgent - Slack,slack.exe,4518
2024-10-05 21:28:33,app.js - Visual Studio Code,code.exe,4168
2024-10-05 21:30:39,ServiceNow - Google Chrome,chrome.exe,7404
2024-10-05 21:42:29,general - Slack,slack.exe,1611
2024-10-05 21:54:55,config.yaml - Visual Studio Code,code.exe,3350
2024-10-05 22:07:08,JIRA - Google Chrome,chrome.exe,1121
2024-10-05 22:18:33,project-alpha - Slack,slack.exe,7706
2024-10-05 22:26:05,app.js - Visual Studio Code,code.exe,4879
2024-10-05 22:39:30,Salesforce - Google Chrome,chrome.exe,7864
2024-10-05 22:49:36,urgent - Slack,slack.exe,6295
2024-10-05 22:53:52,script.py - Visual Studio Code,code.exe,5694
2024-10-05 23:05:29,Workday - Google Chrome,chrome.exe,1960
2024-10-05 23:08:27,random - Slack,slack.exe,1055
2024-10-05 23:22:28,config.yaml - Visual Studio Code,code.exe,4712
2024-10-05 21:23:05,SharePoint - Google Chrome,chrome.exe,6315
2024-10-05 21:36:01,Budżet_Q4.xlsx - Excel,excel.exe,2567
2024-10-05 22:42:35,SharePoint - Google Chrome,chrome.exe,2556
2024-10-05 20:45:42,SharePoint - Google Chrome,chrome.exe,4003
2024-10-05 20:47:44,Analiza_danych.xlsx - Excel,excel.exe,5006
2024-10-05 20:53:44,Skrzynka odbiorcza - Outlook,outlook.exe,1101
2024-10-05 21:04:16,Raport_sprzedaży.xlsx - Excel,excel.exe,4085
2024-10-05 21:18:26,Skrzynka odbiorcza - Outlook,outlook.exe,5687
2024-10-05 21:21:25,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,7781
2024-10-05 21:27:11,Salesforce - Google Chrome,chrome.exe,7168
2024-10-05 21:35:51,KPI_dashboard.xlsx - Excel,excel.exe,3819
2024-10-05 21:41:46,Power BI - Google Chrome,chrome.exe,7311
2024-10-05 21:44:13,Confluence - Google Chrome,chrome.exe,4146
2024-10-05 21:45:50,Nowa wiadomość - Outlook,outlook.exe,5598
2024-10-05 22:00:32,Czat zespołu - Microsoft Teams,teams.exe,2945
2024-10-05 22:03:51,Outlook,outlook.exe,3487
2024-10-05 22:13:45,Czat zespołu - Microsoft Teams,teams.exe,3682
2024-10-05 22:25:54,Workday - Google Chrome,chrome.exe,2371
2024-10-05 22:36:35,Kalendarz - Outlook,outlook.exe,3368
2024-10-05 22:37:55,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,2877
2024-10-05 22:45:48,Power BI - Google Chrome,chrome.exe,7525
2024-10-05 22:56:24,Outlook,outlook.exe,5166
2024-10-05 22:57:37,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,1932
2024-10-05 23:05:12,Power BI - Google Chrome,chrome.exe,3635
2024-10-05 23:15:51,Kalendarz - Outlook,outlook.exe,6180
2024-10-05 23:28:51,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,4113
2024-10-05 18:32:44,Salesforce - Google Chrome,chrome.exe,1108
2024-10-05 18:42:29,Outlook,outlook.exe,3945
2024-10-05 18:47:57,Czat zespołu - Microsoft Teams,teams.exe,1183
2024-10-05 18:55:33,SharePoint - Google Chrome,chrome.exe,7965
2024-10-05 22:05:22,Outlook,outlook.exe,3258
2024-10-05 22:07:26,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,3889
2024-10-05 22:13:58,Stack Overflow - Google Chrome,chrome.exe,6510
2024-10-05 22:17:02,Nowa wiadomość - Outlook,outlook.exe,1536
2024-10-05 22:25:01,KPI_dashboard.xlsx - Excel,excel.exe,1470
2024-10-05 22:31:33,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,2243
2024-10-05 21:46:00,Nowa wiadomość - Outlook,outlook.exe,4222
2024-10-05 21:49:48,Kalendarz - Outlook,outlook.exe,5486
2024-10-05 21:54:29,Czat zespołu - Microsoft Teams,teams.exe,5121
2024-10-05 18:59:46,Confluence - Google Chrome,chrome.exe,1704
2024-10-05 19:01:48,KPI_dashboard.xlsx - Excel,excel.exe,1620
2024-10-05 19:10:10,GitHub - Google Chrome,chrome.exe,1238
2024-10-05 19:21:12,GitHub - Google Chrome,chrome.exe,6732
2024-10-05 19:22:07,Budżet_Q4.xlsx - Excel,excel.exe,4389
2024-10-05 19:29:41,Confluence - Google Chrome,chrome.exe,2683
2024-10-05 20:06:37,Confluence - Google Chrome,chrome.exe,5004
2024-10-05 20:08:20,Raport_sprzedaży.xlsx - Excel,excel.exe,5734
2024-10-05 20:10:36,GitHub - Google Chrome,chrome.exe,1446
2024-10-05 20:18:48,Power BI - Google Chrome,chrome.exe,6402
2024-10-05 20:25:20,Analiza_danych.xlsx - Excel,excel.exe,2773
2024-10-05 20:34:12,Confluence - Google Chrome,chrome.exe,1132
2024-10-05 20:35:22,SharePoint - Google Chrome,chrome.exe,1089
2024-10-05 20:50:02,Budżet_Q4.xlsx - Excel,excel.exe,1941
2024-10-05 20:54:31,GitHub - Google Chrome,chrome.exe,6517
2024-10-05 21:00:33,ServiceNow - Google Chrome,chrome.exe,7818
2024-10-05 21:06:48,Analiza_danych.xlsx - Excel,excel.exe,7681
2024-10-05 21:08:14,Stack Overflow - Google Chrome,chrome.exe,7489
2024-10-05 18:15:37,Analiza_danych.xlsx - Excel,excel.exe,2064
2024-10-05 18:26:25,ServiceNow - Google Chrome,chrome.exe,3519
2024-10-05 20:37:34,ServiceNow - Google Chrome,chrome.exe,7312
2024-10-05 20:41:40,Raport_sprzedaży.xlsx - Excel,excel.exe,3078
2024-10-05 20:46:17,Stack Overflow - Google Chrome,chrome.exe,5239
2024-10-05 20:55:21,ServiceNow - Google Chrome,chrome.exe,3454
2024-10-05 20:56:19,Raport_sprzedaży.xlsx - Excel,excel.exe,7433
2024-10-05 22:31:05,JIRA - Google Chrome,chrome.exe,1523
2024-10-05 22:40:27,Confluence - Google Chrome,chrome.exe,7449
2024-10-05 22:52:47,Budżet_Q4.xlsx - Excel,excel.exe,3498
2024-10-05 23:02:39,GitHub - Google Chrome,chrome.exe,7064
2024-10-05 23:06:26,Salesforce - Google Chrome,chrome.exe,3440
2024-10-05 23:13:46,Budżet_Q4.xlsx - Excel,excel.exe,6004
2024-10-06 18:09:43,Power BI - Google Chrome,chrome.exe,5466
2024-10-06 18:15:14,Confluence - Google Chrome,chrome.exe,5207
2024-10-06 19:40:51,Budżet_Q4.xlsx - Excel,excel.exe,1336
2024-10-06 19:43:15,Workday - Google Chrome,chrome.exe,2721
2024-10-06 19:56:03,ServiceNow - Google Chrome,chrome.exe,4675
2024-10-06 20:04:50,KPI_dashboard.xlsx - Excel,excel.exe,3545
2024-10-06 20:17:43,Workday - Google Chrome,chrome.exe,3278
2024-10-06 20:19:07,SharePoint - Google Chrome,chrome.exe,7278
2024-10-06 22:24:58,Budżet_Q4.xlsx - Excel,excel.exe,7076
2024-10-06 22:27:48,app.js - Visual Studio Code,code.exe,1817
2024-10-06 22:41:55,SharePoint - Google Chrome,chrome.exe,3269
2024-10-06 22:47:25,database.sql - Visual Studio Code,code.exe,1277
2024-10-06 22:50:09,Power BI - Google Chrome,chrome.exe,7869
2024-10-06 23:03:03,random - Slack,slack.exe,5701
2024-10-06 23:11:41,database.sql - Visual Studio Code,code.exe,3772
2024-10-06 23:24:15,Confluence - Google Chrome,chrome.exe,1751
2024-10-06 23:37:21,project-alpha - Slack,slack.exe,2093
2024-10-06 23:50:50,config.yaml - Visual Studio Code,code.exe,1216
2024-10-06 23:55:28,Confluence - Google Chrome,chrome.exe,6178
2024-10-07 00:06:00,project-alpha - Slack,slack.exe,3801
2024-10-07 00:11:20,database.sql - Visual Studio Code,code.exe,5576
2024-10-07 00:15:25,JIRA - Google Chrome,chrome.exe,7408
2024-10-07 00:28:20,random - Slack,slack.exe,3089
2024-10-07 00:39:29,config.yaml - Visual Studio Code,code.exe,6012
2024-10-07 00:46:29,Salesforce - Google Chrome,chrome.exe,6206
2024-10-07 22:56:18,Spotkanie: Review projektu - Microsoft Teams,teams.exe,7093
2024-10-07 23:00:52,Review_Q3.pptx - PowerPoint,powerpnt.exe,1712
2024-10-07 23:09:33,Microsoft Teams,teams.exe,3597
2024-10-07 23:11:28,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,4248
2024-10-07 23:25:07,Spotkanie: Review - Outlook,outlook.exe,6633
2024-10-07 23:27:34,KPI_dashboard.xlsx - Excel,excel.exe,7568
2024-10-07 23:39:00,Review_Q3.pptx - PowerPoint,powerpnt.exe,1028
2024-10-07 23:49:38,Nowa wiadomość - Outlook,outlook.exe,4939
2024-10-08 00:03:19,Raport_sprzedaży.xlsx - Excel,excel.exe,5256
2024-10-08 00:12:49,Power BI - Google Chrome,chrome.exe,1305
2024-10-08 00:19:39,Raport_sprzedaży.xlsx - Excel,excel.exe,1208
2024-10-08 00:31:45,Confluence - Google Chrome,chrome.exe,6901
2024-10-08 00:34:23,ServiceNow - Google Chrome,chrome.exe,7675
2024-10-08 00:48:57,Raport_sprzedaży.xlsx - Excel,excel.exe,7772
2024-10-08 01:01:35,GitHub - Google Chrome,chrome.exe,7692
2024-10-08 01:16:05,Confluence - Google Chrome,chrome.exe,6556
2024-10-08 01:25:26,database.sql - Visual Studio Code,code.exe,4984
2024-10-08 19:35:16,SharePoint - Google Chrome,chrome.exe,5723
2024-10-08 19:39:32,urgent - Slack,slack.exe,5189
2024-10-08 19:42:21,Czat zespołu - Microsoft Teams,teams.exe,1615
2024-10-08 19:52:50,Confluence - Google Chrome,chrome.exe,5524
2024-10-08 20:04:31,Budżet_Q4.xlsx - Excel,excel.exe,7765
2024-10-08 20:05:23,Nowa wiadomość - Outlook,outlook.exe,2995
2024-10-08 20:08:04,Microsoft Teams,teams.exe,5963
2024-10-08 20:20:10,Confluence - Google Chrome,chrome.exe,4176
2024-10-08 20:29:47,Skrzynka odbiorcza - Outlook,outlook.exe,1988
2024-10-08 20:33:30,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,5172
2024-10-08 20:45:01,Workday - Google Chrome,chrome.exe,4824
2024-10-08 18:59:07,Skrzynka odbiorcza - Outlook,outlook.exe,2693
2024-10-08 21:08:02,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,1426
2024-10-08 20:13:17,Stack Overflow - Google Chrome,chrome.exe,6919
2024-10-08 20:23:38,Spotkanie: Review - Outlook,outlook.exe,5297
2024-10-08 20:31:36,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,4913
2024-10-08 20:45:46,JIRA - Google Chrome,chrome.exe,3398
2024-10-08 20:58:38,Workday - Google Chrome,chrome.exe,7338
2024-10-08 21:02:26,Analiza_danych.xlsx - Excel,excel.exe,7060
2024-10-08 21:14:51,Workday - Google Chrome,chrome.exe,2026
2024-10-08 21:25:50,Salesforce - Google Chrome,chrome.exe,4248
2024-10-08 21:40:48,Budżet_Q4.xlsx - Excel,excel.exe,7599
2024-10-08 21:51:08,ServiceNow - Google Chrome,chrome.exe,1442
2024-10-08 21:59:06,Stack Overflow - Google Chrome,chrome.exe,2772
2024-10-08 22:04:46,Budżet_Q4.xlsx - Excel,excel.exe,7972
2024-10-08 22:14:53,GitHub - Google Chrome,chrome.exe,7011
2024-10-08 22:29:41,GitHub - Google Chrome,chrome.exe,7325
2024-10-08 22:41:59,KPI_dashboard.xlsx - Excel,excel.exe,3725
2024-10-08 22:52:46,SharePoint - Google Chrome,chrome.exe,2823
2024-10-08 23:06:53,Confluence - Google Chrome,chrome.exe,2536
2024-10-08 23:19:26,Raport_sprzedaży.xlsx - Excel,excel.exe,5995
2024-10-08 23:26:39,Workday - Google Chrome,chrome.exe,2591
2024-10-08 23:29:14,Skrzynka odbiorcza - Outlook,outlook.exe,6616
2024-10-08 23:40:42,Workday - Google Chrome,chrome.exe,6783
2024-10-08 23:53:29,KPI_dashboard.xlsx - Excel,excel.exe,6377
2024-10-08 23:56:06,GitHub - Google Chrome,chrome.exe,4983
2024-10-09 00:02:07,Workday - Google Chrome,chrome.exe,3264
2024-10-09 01:10:43,Budżet_Q4.xlsx - Excel,excel.exe,2664
2024-10-09 01:13:53,Power BI - Google Chrome,chrome.exe,6498
2024-10-09 18:16:03,JIRA - Google Chrome,chrome.exe,1646
2024-10-09 18:16:55,Analiza_danych.xlsx - Excel,excel.exe,3810
2024-10-09 18:19:45,app.js - Visual Studio Code,code.exe,4379
2024-10-09 18:26:46,JIRA - Google Chrome,chrome.exe,2224
2024-10-09 18:35:36,general - Slack,slack.exe,4294
2024-10-09 20:28:39,database.sql - Visual Studio Code,code.exe,7109
2024-10-09 20:31:29,Stack Overflow - Google Chrome,chrome.exe,3719
2024-10-09 20:38:25,random - Slack,slack.exe,3475
2024-10-09 20:50:20,config.yaml - Visual Studio Code,code.exe,2798
2024-10-09 20:51:52,Kalendarz - Outlook,outlook.exe,6694
2024-10-09 21:03:34,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,5628
2024-10-09 21:14:56,Confluence - Google Chrome,chrome.exe,7910
2024-10-09 20:25:50,Spotkanie: Review - Outlook,outlook.exe,2253
2024-10-09 20:26:31,Analiza_danych.xlsx - Excel,excel.exe,7363
2024-10-09 21:30:18,Review_Q3.pptx - PowerPoint,powerpnt.exe,6760
2024-10-09 21:44:30,Kalendarz - Outlook,outlook.exe,4927
2024-10-09 21:45:35,Raport_sprzedaży.xlsx - Excel,excel.exe,3925
2024-10-09 21:48:27,Review_Q3.pptx - PowerPoint,powerpnt.exe,5739
2024-10-09 18:59:09,Spotkanie: Review projektu - Microsoft Teams,teams.exe,2871
2024-10-09 19:12:00,Review_Q3.pptx - PowerPoint,powerpnt.exe,5209
2024-10-09 19:15:43,Spotkanie: Review projektu - Microsoft Teams,teams.exe,2389
2024-10-09 19:21:15,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,1062
2024-10-09 21:30:20,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,6236
2024-10-09 21:39:04,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,4216
2024-10-09 21:46:29,Czat zespołu - Microsoft Teams,teams.exe,7475
2024-10-09 21:48:20,Review_Q3.pptx - PowerPoint,powerpnt.exe,6590
2024-10-09 21:51:24,Microsoft Teams,teams.exe,6081
2024-10-09 21:53:26,Microsoft Teams,teams.exe,6113
2024-10-09 19:05:29,Review_Q3.pptx - PowerPoint,powerpnt.exe,1392
2024-10-09 19:06:23,Spotkanie: Review projektu - Microsoft Teams,teams.exe,3852
2024-10-09 19:16:10,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,3451
2024-10-09 19:19:41,Spotkanie: Review - Outlook,outlook.exe,3260
2024-10-09 19:22:23,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,6645
2024-10-09 19:34:47,Stack Overflow - Google Chrome,chrome.exe,1886
2024-10-09 19:40:58,Outlook,outlook.exe,4287
2024-10-09 20:46:08,Microsoft Teams,teams.exe,5019
2024-10-09 22:55:38,Power BI - Google Chrome,chrome.exe,5268
2024-10-09 22:57:37,Czat zespołu - Microsoft Teams,teams.exe,4818
2024-10-09 23:12:00,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,4880
2024-10-09 23:23:59,Spotkanie: Review projektu - Microsoft Teams,teams.exe,6736
2024-10-09 23:26:51,Czat zespołu - Microsoft Teams,teams.exe,2795
2024-10-09 20:36:43,Review_Q3.pptx - PowerPoint,powerpnt.exe,2982
2024-10-09 20:46:14,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,6053
2024-10-09 20:49:47,Czat zespołu - Microsoft Teams,teams.exe,3287
2024-10-09 21:03:58,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,3123
2024-10-09 21:08:12,Czat zespołu - Microsoft Teams,teams.exe,4076
2024-10-09 21:22:55,Spotkanie: Review projektu - Microsoft Teams,teams.exe,5641
2024-10-09 21:36:36,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,7392
2024-10-09 18:47:22,Czat zespołu - Microsoft Teams,teams.exe,6157
2024-10-09 22:54:56,Nowa wiadomość - Outlook,outlook.exe,3743
2024-10-09 22:57:37,Microsoft Teams,teams.exe,7494
2024-10-09 22:59:45,Power BI - Google Chrome,chrome.exe,4290
2024-10-09 23:04:57,Skrzynka odbiorcza - Outlook,outlook.exe,3144
